customer_id,email,first_name,last_name,age,gender,annual_income,customer_segment,marital_status,education,location_type,city,state,country,signup_date,last_login,preferred_channel,is_active
3550,cheyennesmith@example.net,Kimberly,Young,44,F,87463,High Value,Widowed,Master,Urban,Mcneilland,New Hampshire,USA,2023-10-29,2023-11-28,Email,True
3551,qmorris@example.org,Gary,Gutierrez,25,Other,32997,Low Value,Divorced,Some College,Urban,Lake Stevenshire,Tennessee,USA,2023-08-02,2023-08-13,Mobile App,False
3552,jcrosby@example.com,Joseph,Ramsey,28,M,52242,Mid Value,Married,Bachelor,Suburban,Kellymouth,New Jersey,USA,2023-08-18,2023-09-08,Email,True
3553,psnyder@example.org,Jeffrey,Phillips,19,F,36852,Low Value,Widowed,Master,Rural,Lake Danielle,Maine,USA,2023-07-22,2023-08-03,Mobile App,True
3554,lancesanchez@example.net,Victor,Price,19,M,34242,Low Value,Divorced,Master,Rural,Carolineville,New Jersey,USA,2023-07-02,2023-07-09,Web,True
3555,bryantdebra@example.com,Kristin,Molina,65,F,69630,Mid Value,Single,High School,Urban,Port Amanda,California,USA,2023-10-26,2023-11-17,Mobile App,True
3556,nsimon@example.com,Cynthia,Howard,30,F,45545,Low Value,Married,Some College,Suburban,Johnberg,South Carolina,USA,2024-04-07,2024-04-26,Mobile App,True
3557,scottmullen@example.com,Christopher,Torres,57,M,84296,High Value,Divorced,Some College,Suburban,Rogershire,Utah,USA,2024-12-02,2024-12-09,Email,True
3558,millertimothy@example.net,Phyllis,King,54,M,98303,High Value,Single,Master,Urban,Port Pamela,Alabama,USA,2023-12-25,2024-01-15,Email,False
3559,uhuynh@example.com,Jenna,Patterson,53,Other,86140,High Value,Married,Some College,Urban,New Jade,Tennessee,USA,2023-09-25,2023-10-11,Email,True
3560,anna92@example.net,Kyle,Kelly,53,Other,106231,High Value,Widowed,High School,Urban,Carrieborough,Kentucky,USA,2023-12-15,2024-01-03,Email,False
3561,coledavid@example.com,Allison,Ayers,29,F,46693,Low Value,Married,Bachelor,Urban,Lake Christopher,Alabama,USA,2023-03-05,2023-03-23,Web,True
3562,lturner@example.com,Leslie,Graves,51,F,77225,Mid Value,Married,Some College,Suburban,Nguyenshire,Wisconsin,USA,2024-02-18,2024-02-21,Web,True
3563,kevinthompson@example.com,Janice,Simmons,30,M,42756,Low Value,Married,Bachelor,Suburban,East Walter,Arkansas,USA,2024-02-11,2024-02-28,Web,True
3564,kathrynboyd@example.com,Renee,Bartlett,29,M,41382,Low Value,Divorced,High School,Suburban,Shelbychester,New Jersey,USA,2023-10-22,2023-11-10,Mobile App,True
3565,jenniferscott@example.net,Jerry,White,48,Other,85913,High Value,Married,Bachelor,Urban,Harveystad,Montana,USA,2023-06-24,2023-07-23,Web,True
3566,christophertaylor@example.com,Andrea,Thomas,60,F,89463,High Value,Single,Bachelor,Rural,New Crystal,Montana,USA,2024-10-01,2024-10-10,Web,False
3567,wphillips@example.net,Angela,Floyd,40,F,61949,Mid Value,Single,Some College,Suburban,Allenside,West Virginia,USA,2024-01-29,2024-02-04,Email,True
3568,susanrich@example.com,Deanna,Lopez,35,M,71884,Mid Value,Married,Bachelor,Suburban,New Ryanville,Washington,USA,2023-10-18,2023-11-15,Mobile App,True
3569,tonyawilson@example.net,Roger,Hunter,22,Other,28395,Low Value,Widowed,Some College,Suburban,West Aaron,Connecticut,USA,2023-08-17,2023-08-17,Mobile App,True
3570,hgonzalez@example.com,William,Marquez,24,Other,30873,Low Value,Married,High School,Suburban,Port Judith,Nevada,USA,2023-04-23,2023-05-11,Mobile App,True
3571,ksloan@example.org,Kevin,Gibson,73,F,51736,Mid Value,Widowed,Bachelor,Suburban,Sanchezfort,Louisiana,USA,2023-09-20,2023-10-12,Web,True
3572,angela24@example.org,Kevin,Cook,47,F,86691,High Value,Widowed,Bachelor,Suburban,Port Barryhaven,Georgia,USA,2024-07-09,2024-07-20,Email,True
3573,michaelburns@example.org,Angela,Green,37,Other,68062,Mid Value,Widowed,Master,Urban,Lake Michael,Massachusetts,USA,2024-09-12,2024-09-21,Web,True
3574,jonathanortiz@example.com,Daniel,Russell,73,Other,79928,Mid Value,Divorced,Bachelor,Rural,West Micheal,Illinois,USA,2023-05-08,2023-05-27,Web,False
3575,strongandrea@example.net,Jason,Cox,37,Other,72232,Mid Value,Widowed,Some College,Suburban,North Michael,Washington,USA,2023-11-14,2023-11-29,Mobile App,True
3576,edward02@example.org,Patricia,Ross,22,F,25010,Low Value,Single,Bachelor,Urban,Danielshire,South Dakota,USA,2023-09-19,2023-10-06,Web,True
3577,amanda61@example.org,Renee,George,24,M,39276,Low Value,Divorced,High School,Suburban,Taylorborough,Nevada,USA,2024-07-13,2024-08-04,Mobile App,True
3578,wyattyvonne@example.org,Michelle,Castillo,55,F,93154,High Value,Divorced,Master,Suburban,Ramoschester,Texas,USA,2023-01-30,2023-02-09,Web,True
3579,mcdonaldbrittany@example.org,Samuel,Simmons,20,M,33739,Low Value,Married,Master,Rural,Port Paulaburgh,South Carolina,USA,2024-01-17,2024-01-20,Web,True
3580,stacey26@example.net,Paul,Hansen,56,F,89862,High Value,Divorced,Master,Suburban,Rickystad,Virginia,USA,2023-11-12,2023-12-12,Web,True
3581,bradley41@example.net,James,Parker,48,M,82233,High Value,Divorced,Some College,Urban,Benjaminstad,North Carolina,USA,2024-04-25,2024-05-09,Web,False
3582,ulong@example.com,Jimmy,Ruiz,25,F,33861,Low Value,Married,Bachelor,Suburban,Donaldmouth,Illinois,USA,2023-01-24,2023-01-27,Mobile App,True
3583,beth45@example.org,Matthew,Hunter,21,Other,35472,Low Value,Widowed,Master,Rural,Moorechester,Vermont,USA,2023-09-04,2023-09-23,Mobile App,True
3584,tammy28@example.net,Brandi,Long,24,M,21581,Low Value,Divorced,Bachelor,Suburban,Port Brettview,Virginia,USA,2023-09-28,2023-10-09,Mobile App,True
3585,robin26@example.com,Kiara,Robinson,36,Other,64612,Mid Value,Divorced,Master,Urban,Taylorshire,Massachusetts,USA,2024-08-04,2024-08-28,Mobile App,True
3586,benderbenjamin@example.net,Holly,Pollard,20,M,30906,Low Value,Divorced,Bachelor,Suburban,Dunnside,Kansas,USA,2023-02-04,2023-02-24,Mobile App,True
3587,qwilliams@example.com,Krista,Williams,38,M,72561,Mid Value,Married,Bachelor,Urban,South Richard,North Dakota,USA,2023-10-19,2023-11-14,Mobile App,False
3588,hunternathan@example.net,Robert,Chavez,30,M,54958,Mid Value,Married,Bachelor,Suburban,South Isaacside,Rhode Island,USA,2024-08-14,2024-09-02,Mobile App,True
3589,soniayork@example.org,Jeffrey,Oneill,53,M,78423,Mid Value,Widowed,Some College,Urban,Connerton,Utah,USA,2024-12-04,2024-12-04,Web,True
3590,danielle62@example.net,John,Thomas,27,M,44387,Low Value,Divorced,High School,Urban,Lake Traceyhaven,Virginia,USA,2024-03-27,2024-04-26,Web,True
3591,maria57@example.org,Sherry,Jones,72,Other,65452,Mid Value,Single,Bachelor,Urban,Ericchester,Wyoming,USA,2024-01-19,2024-01-31,Web,True
3592,gbishop@example.org,Victor,Richards,23,Other,27490,Low Value,Widowed,Bachelor,Suburban,Mooreborough,North Carolina,USA,2023-10-04,2023-10-10,Web,True
3593,hughesjennifer@example.com,Justin,Moore,42,Other,84792,High Value,Widowed,Some College,Urban,Port Paula,South Dakota,USA,2023-09-07,2023-09-28,Web,True
3594,simmonscharles@example.org,Phyllis,Murphy,25,F,37317,Low Value,Single,Bachelor,Suburban,Edwardbury,Massachusetts,USA,2024-05-29,2024-06-08,Mobile App,True
3595,fmoody@example.org,James,Miller,54,Other,74192,Mid Value,Widowed,Some College,Urban,Kurtfurt,Texas,USA,2024-06-10,2024-06-22,Mobile App,True
3596,sandra55@example.com,Daniel,Gibson,29,M,50173,Mid Value,Single,Some College,Urban,Gordonfort,Wisconsin,USA,2023-10-29,2023-11-22,Mobile App,True
3597,caseythomas@example.net,Donald,Holland,35,M,52980,Mid Value,Widowed,Master,Suburban,North Brandonside,Tennessee,USA,2024-01-17,2024-01-19,Email,True
3598,nsexton@example.org,Donald,Dennis,31,Other,43991,Low Value,Widowed,Bachelor,Urban,Breannaberg,Iowa,USA,2023-01-21,2023-01-22,Mobile App,True
3599,marthacox@example.net,Annette,Jackson,65,Other,67969,Mid Value,Married,High School,Rural,Lake Matthewside,Vermont,USA,2023-03-15,2023-04-05,Web,True
3600,jessicaacosta@example.com,Bruce,Kelley,54,F,115122,High Value,Married,High School,Urban,South Janicefurt,Minnesota,USA,2024-10-02,2024-10-28,Email,True
3601,gibbsjared@example.org,Kelly,Cannon,35,M,67251,Mid Value,Single,Master,Suburban,West Anthonybury,Pennsylvania,USA,2023-07-08,2023-07-19,Web,True
3602,toddpeter@example.org,Mark,Moss,18,F,20000,Low Value,Married,Bachelor,Rural,East Samantha,Arizona,USA,2024-08-31,2024-09-03,Web,False
3603,nunezandrew@example.org,Pamela,Cervantes,30,M,35006,Low Value,Married,Some College,Suburban,North Jessicamouth,Virginia,USA,2023-12-27,2024-01-24,Web,True
3604,gibsonamber@example.com,Donald,Davis,65,Other,72967,Mid Value,Widowed,Some College,Suburban,Ibarrachester,Colorado,USA,2024-07-17,2024-07-17,Email,True
3605,zchen@example.org,Timothy,Hernandez,59,F,80939,High Value,Widowed,Master,Rural,East Jeffrey,Alabama,USA,2024-01-28,2024-01-28,Web,True
3606,staceyrodriguez@example.com,Amy,Hall,33,Other,73754,Mid Value,Single,Bachelor,Urban,East Nicole,Vermont,USA,2023-12-18,2024-01-09,Mobile App,True
3607,pughcarlos@example.org,Melanie,Decker,19,M,33547,Low Value,Single,High School,Urban,East Cynthia,Virginia,USA,2023-10-10,2023-10-31,Mobile App,True
3608,reneecarroll@example.net,Kenneth,Diaz,29,M,54764,Mid Value,Divorced,Bachelor,Urban,Richardport,Mississippi,USA,2024-08-01,2024-08-08,Email,True
3609,ysmith@example.com,Christopher,Malone,20,F,29127,Low Value,Married,Bachelor,Urban,Hendersonview,Hawaii,USA,2024-11-16,2024-11-20,Mobile App,True
3610,tbaker@example.org,Steven,Fernandez,43,M,103423,High Value,Married,Some College,Urban,North Jacob,Maine,USA,2024-07-19,2024-08-01,Mobile App,True
3611,howellalexander@example.com,Anita,Hicks,39,M,53679,Mid Value,Widowed,Bachelor,Suburban,Lake Randy,New York,USA,2024-10-13,2024-10-20,Mobile App,True
3612,alyssa00@example.org,Michael,Gonzalez,54,F,76425,Mid Value,Divorced,Bachelor,Suburban,North Stephanie,Idaho,USA,2025-01-03,2025-01-13,Web,True
3613,alyssa46@example.org,Joe,Clark,37,Other,51929,Mid Value,Divorced,Bachelor,Rural,Saundersport,Kentucky,USA,2023-03-24,2023-04-08,Email,True
3614,rchambers@example.com,Darren,Ashley,38,Other,67251,Mid Value,Divorced,Bachelor,Urban,Port Michaelmouth,South Carolina,USA,2024-08-31,2024-09-27,Web,True
3615,desireelee@example.org,Kurt,Jennings,49,F,89306,High Value,Divorced,Bachelor,Urban,Annetteburgh,Idaho,USA,2024-07-20,2024-08-03,Web,True
3616,jennifer02@example.org,Mark,Esparza,37,M,71141,Mid Value,Single,Bachelor,Suburban,South Aprilfurt,Hawaii,USA,2023-06-22,2023-07-07,Web,True
3617,vwillis@example.net,Mary,Giles,37,Other,70618,Mid Value,Married,Bachelor,Suburban,North Diana,South Dakota,USA,2023-02-02,2023-02-19,Email,True
3618,xlam@example.org,Lisa,Larson,43,M,76086,Mid Value,Single,Bachelor,Urban,Kellyfort,New Mexico,USA,2023-03-10,2023-04-04,Email,True
3619,ucarson@example.net,Calvin,Holt,34,M,68097,Mid Value,Single,Bachelor,Suburban,Scottmouth,Missouri,USA,2023-02-26,2023-02-27,Web,True
3620,kmcknight@example.com,Thomas,Kennedy,22,Other,23140,Low Value,Married,Some College,Suburban,Burnsland,Indiana,USA,2023-08-24,2023-09-04,Mobile App,True
3621,michael27@example.com,Aaron,Larsen,19,M,41020,Low Value,Divorced,Some College,Suburban,Hardyfort,New Mexico,USA,2023-03-30,2023-04-10,Mobile App,True
3622,ddougherty@example.org,Terri,Myers,45,M,85445,High Value,Widowed,Some College,Rural,Donovanburgh,New Mexico,USA,2023-05-16,2023-05-26,Web,True
3623,oyoung@example.com,Daryl,Yates,29,M,44444,Low Value,Widowed,Some College,Rural,Port Justinville,Arizona,USA,2023-01-01,2023-01-21,Mobile App,True
3624,hbennett@example.com,Steven,Johnson,44,M,113834,High Value,Divorced,Some College,Suburban,Roachmouth,Hawaii,USA,2023-06-13,2023-06-23,Web,True
3625,michael06@example.net,Alyssa,Patterson,30,Other,39735,Low Value,Married,Master,Suburban,North Brandonshire,Indiana,USA,2023-10-13,2023-10-24,Mobile App,True
3626,smithjamie@example.org,Sheila,Diaz,33,Other,58744,Mid Value,Single,Bachelor,Suburban,New Sarahfurt,Tennessee,USA,2024-03-02,2024-03-20,Mobile App,True
3627,vanessadrake@example.org,Julia,Barajas,33,M,59037,Mid Value,Single,Some College,Rural,Johnfurt,Delaware,USA,2023-04-01,2023-04-26,Web,True
3628,rojasmark@example.org,Brandon,Ruiz,47,M,88981,High Value,Married,Bachelor,Rural,New William,Arkansas,USA,2024-08-17,2024-08-27,Web,True
3629,evansnatalie@example.com,Steven,Howard,31,F,50197,Mid Value,Single,Master,Suburban,Brianfurt,Indiana,USA,2024-08-11,2024-09-01,Web,False
3630,whitejoshua@example.org,Karen,Brewer,32,F,52122,Mid Value,Single,Some College,Rural,East Lauraton,Texas,USA,2024-08-24,2024-08-27,Mobile App,True
3631,qray@example.org,Justin,Brown,34,Other,90000,High Value,Single,Bachelor,Suburban,Kimberlychester,Washington,USA,2024-01-22,2024-02-01,Mobile App,True
3632,lowecrystal@example.net,David,Jackson,52,F,60000,Mid Value,Single,Master,Suburban,Dianehaven,Montana,USA,2024-12-01,2024-12-09,Web,True
3633,charles23@example.com,Tom,Howard,29,F,51304,Mid Value,Married,Master,Urban,West Dana,Pennsylvania,USA,2024-02-21,2024-02-25,Web,True
3634,icruz@example.net,Andrew,Anderson,75,M,64839,Mid Value,Married,Some College,Urban,Baldwinberg,North Carolina,USA,2024-05-12,2024-05-29,Email,True
3635,burgessshaun@example.net,Jason,Velez,32,F,43834,Low Value,Widowed,Bachelor,Suburban,East Patrick,Virginia,USA,2023-01-30,2023-02-02,Mobile App,True
3636,danielslawrence@example.net,Brad,Lowery,24,Other,28626,Low Value,Married,High School,Urban,Bishoptown,Ohio,USA,2024-06-18,2024-07-03,Web,True
3637,morankristopher@example.com,William,Morrison,18,Other,26820,Low Value,Divorced,Bachelor,Urban,Cooktown,Hawaii,USA,2023-11-29,2023-12-08,Mobile App,True
3638,gibbsamanda@example.net,Brooke,Rojas,24,Other,43028,Low Value,Married,Master,Suburban,Amandastad,Illinois,USA,2024-06-02,2024-06-06,Mobile App,False
3639,ubrooks@example.org,Marilyn,Coleman,21,M,37764,Low Value,Widowed,High School,Urban,Brandymouth,Texas,USA,2023-05-10,2023-05-29,Mobile App,True
3640,cannonadam@example.org,Michael,Andrews,31,Other,47644,Low Value,Single,Bachelor,Urban,East Rodney,Vermont,USA,2023-12-25,2024-01-03,Mobile App,True
3641,boothkatherine@example.com,Lindsey,Rodriguez,18,F,40943,Low Value,Single,Bachelor,Urban,South Michealfort,Michigan,USA,2024-10-26,2024-11-07,Web,True
3642,rebeccacox@example.com,Lauren,Harvey,24,M,23046,Low Value,Single,Bachelor,Urban,Arnoldview,Massachusetts,USA,2023-02-26,2023-03-05,Mobile App,True
3643,rhonda85@example.net,William,Ward,37,M,56692,Mid Value,Married,Master,Rural,Kristinburgh,Mississippi,USA,2023-05-09,2023-06-01,Mobile App,True
3644,robinsonjoshua@example.net,Alexandra,Vang,32,M,35000,Low Value,Divorced,Bachelor,Urban,Kimberlyton,West Virginia,USA,2024-05-27,2024-06-09,Web,True
3645,todd69@example.org,Wayne,Meyer,20,M,28128,Low Value,Single,Bachelor,Suburban,Porterton,North Dakota,USA,2024-05-24,2024-06-07,Mobile App,True
3646,smithsarah@example.com,Kyle,Schmidt,26,Other,48510,Low Value,Widowed,Bachelor,Urban,Lewischester,Iowa,USA,2024-07-28,2024-08-24,Email,True
3647,conleymadeline@example.org,Robert,Hammond,24,F,33142,Low Value,Divorced,Bachelor,Rural,South Christine,Washington,USA,2023-08-20,2023-09-17,Email,True
3648,alejandra99@example.net,Eduardo,Nelson,54,M,92240,High Value,Divorced,Master,Urban,Madelineville,Montana,USA,2023-02-06,2023-03-03,Web,True
3649,salazarthomas@example.net,Barbara,Sawyer,43,F,68834,Mid Value,Married,Bachelor,Suburban,Dianeborough,Hawaii,USA,2024-03-23,2024-04-22,Web,True
3650,melissajones@example.net,Nicholas,Duncan,31,F,52519,Mid Value,Single,Bachelor,Rural,South Justinmouth,Rhode Island,USA,2023-04-05,2023-04-21,Mobile App,True
3651,pamrivera@example.net,Christopher,Graham,24,M,33997,Low Value,Single,Some College,Rural,North Dannyview,New Jersey,USA,2024-04-30,2024-05-02,Web,True
3652,newtonariel@example.net,Brianna,Preston,31,M,52081,Mid Value,Married,Master,Rural,Goodwinfort,Vermont,USA,2023-09-10,2023-10-01,Mobile App,True
3653,eric03@example.net,Jesse,Williams,24,M,20670,Low Value,Divorced,Some College,Suburban,Jeffreyborough,Maine,USA,2023-01-19,2023-02-09,Mobile App,True
3654,cindy30@example.com,Sergio,Estes,29,Other,49446,Low Value,Single,Master,Rural,Lake Arthur,Oklahoma,USA,2024-02-05,2024-02-26,Web,True
3655,chasemcgee@example.com,Meredith,Olson,64,F,56168,Mid Value,Widowed,High School,Suburban,East Deannashire,California,USA,2024-07-05,2024-07-10,Email,True
3656,bernardnelson@example.com,Sarah,Sanford,24,Other,30016,Low Value,Single,Some College,Urban,Port Brittanyport,Maryland,USA,2024-03-21,2024-04-08,Mobile App,True
3657,andreabeasley@example.net,Amanda,Sellers,34,M,75343,Mid Value,Widowed,Bachelor,Urban,Smithstad,Alaska,USA,2025-01-02,2025-01-12,Web,True
3658,martinezapril@example.net,David,Woods,29,Other,48069,Low Value,Single,Bachelor,Urban,South Morgan,South Carolina,USA,2023-03-20,2023-04-06,Mobile App,True
3659,kimberly84@example.com,Alexander,Miller,26,M,42177,Low Value,Widowed,Master,Suburban,Garciachester,Minnesota,USA,2024-12-31,2025-01-20,Mobile App,False
3660,nfisher@example.org,Barry,Moore,28,M,47539,Low Value,Single,Some College,Suburban,Jonesside,New Jersey,USA,2024-02-01,2024-02-05,Web,True
3661,ashley27@example.net,Jennifer,Frank,31,Other,37927,Low Value,Married,Some College,Urban,Lloydton,New Mexico,USA,2024-10-02,2024-10-27,Web,True
3662,ewoodward@example.net,Emily,Gallagher,36,Other,81502,High Value,Married,High School,Suburban,Michaelside,Oregon,USA,2023-08-29,2023-09-24,Mobile App,True
3663,simmonsamy@example.com,Mark,May,40,M,67947,Mid Value,Widowed,Bachelor,Rural,North Heather,Missouri,USA,2024-04-17,2024-05-10,Mobile App,True
3664,nwalls@example.org,Matthew,Rodriguez,31,M,54490,Mid Value,Single,Bachelor,Rural,Port Julia,Arkansas,USA,2024-10-20,2024-11-06,Email,True
3665,palmerjason@example.org,Victoria,Pearson,27,F,44209,Low Value,Single,High School,Urban,Myershaven,Wyoming,USA,2024-09-15,2024-09-21,Web,True
3666,lindsey31@example.org,James,Kelley,28,Other,44227,Low Value,Divorced,Bachelor,Urban,North Steven,New York,USA,2023-01-24,2023-02-16,Mobile App,True
3667,johnsonfaith@example.net,Jacob,Hernandez,20,Other,27723,Low Value,Divorced,Bachelor,Urban,Lake Jamesville,Mississippi,USA,2024-09-28,2024-10-23,Email,True
3668,kyle18@example.org,Erin,Bailey,34,M,78761,Mid Value,Married,Some College,Rural,East Anthony,Tennessee,USA,2025-01-24,2025-01-29,Web,True
3669,floreslisa@example.net,Dennis,Jones,39,M,62905,Mid Value,Single,Master,Urban,Lake Kelly,New Hampshire,USA,2024-10-30,2024-11-10,Web,True
3670,mgarcia@example.org,Sherry,Williams,48,F,99668,High Value,Married,High School,Urban,Lake Carrie,New Jersey,USA,2023-09-07,2023-10-07,Web,True
3671,janet85@example.net,Robert,Cabrera,70,Other,67241,Mid Value,Single,Some College,Suburban,East Brandonview,New Jersey,USA,2023-07-04,2023-08-03,Mobile App,True
3672,erika75@example.org,Brian,Taylor,62,M,45330,Low Value,Single,Bachelor,Urban,West Christophermouth,Rhode Island,USA,2023-03-20,2023-04-19,Email,True
3673,ksullivan@example.org,Kevin,Rodriguez,31,M,43935,Low Value,Single,High School,Suburban,Johnsonhaven,Kansas,USA,2023-08-13,2023-09-01,Web,True
3674,gfrey@example.com,Danielle,Rodriguez,19,M,25130,Low Value,Married,Bachelor,Suburban,West Kendra,Maine,USA,2024-03-08,2024-03-08,Email,True
3675,dianechristian@example.org,Leah,Johnson,45,Other,90508,High Value,Single,Bachelor,Urban,Travisfurt,Louisiana,USA,2025-01-19,2025-01-27,Email,True
3676,boltonangela@example.net,Jimmy,Arias,32,F,40059,Low Value,Married,Some College,Rural,Romeroberg,Connecticut,USA,2024-06-15,2024-07-02,Web,True
3677,xharris@example.net,Erin,Mason,73,F,85232,High Value,Widowed,Bachelor,Urban,North Marc,Nevada,USA,2024-06-21,2024-07-12,Email,True
3678,jsampson@example.org,Marie,Maxwell,33,F,69089,Mid Value,Divorced,Bachelor,Suburban,Jordanport,Maryland,USA,2023-07-02,2023-07-15,Web,True
3679,jodi05@example.com,Samuel,Nelson,21,Other,31390,Low Value,Widowed,Bachelor,Rural,Port Kennethstad,Arizona,USA,2024-10-10,2024-10-18,Mobile App,True
3680,jessicanguyen@example.net,Adam,Pope,20,M,36599,Low Value,Widowed,Bachelor,Suburban,South Carmenfort,West Virginia,USA,2024-08-13,2024-09-11,Web,True
